path,verdict,seconds,restarts,deleted
benchmarks/satlib/uf20-91/uf20-0315.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0316.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0317.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0318.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0319.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-032.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0320.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0321.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0322.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0323.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0324.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0325.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0326.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0327.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0328.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0329.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-033.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0330.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0331.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0332.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0333.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0334.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0335.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0336.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0337.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0338.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0339.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-034.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0340.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0341.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0342.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0343.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0344.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0345.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0346.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0347.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0348.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0349.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-035.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0350.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0351.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0352.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0353.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0354.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0355.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0356.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0357.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0358.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0359.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-036.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0360.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0361.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0362.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0363.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0364.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0365.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0366.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0367.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0368.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0369.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-037.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0370.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0371.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0372.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0373.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0374.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0375.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0376.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0377.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0378.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0379.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-038.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0380.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0381.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0382.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0383.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0384.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0385.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0386.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0387.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0388.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0389.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-039.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0390.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0391.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0392.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0393.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0394.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0395.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0396.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0397.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0398.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0399.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-04.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-040.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0400.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0401.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0402.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0403.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0404.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0405.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0406.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0407.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0408.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0409.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-041.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0410.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0411.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0412.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0413.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0414.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0415.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0416.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0417.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0418.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0419.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-042.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0420.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0421.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0422.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0423.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0424.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0425.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0426.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0427.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0428.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0429.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-043.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0430.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0431.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0432.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0433.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0434.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0435.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0436.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0437.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0438.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0439.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-044.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0440.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0441.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0442.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0443.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0444.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0445.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0446.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0447.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0448.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0449.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-045.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0450.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0451.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0452.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0453.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0454.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0455.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0456.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0457.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0458.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0459.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-046.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0460.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0461.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0462.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0463.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0464.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0465.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0466.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0467.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0468.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0469.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-047.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0470.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0471.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0472.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0473.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0474.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0475.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0476.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0477.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0478.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0479.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-048.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0480.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0481.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0482.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0483.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0484.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0485.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0486.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0487.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0488.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0489.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-049.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0490.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0491.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0492.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0493.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0494.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0495.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0496.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0497.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0498.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0499.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-05.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-050.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0500.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0501.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0502.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0503.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0504.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0505.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0506.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0507.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0508.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0509.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-051.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0510.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0511.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0512.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0513.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0514.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0515.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0516.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0517.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0518.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0519.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-052.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0520.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0521.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0522.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0523.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0524.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0525.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0526.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0527.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0528.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0529.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-053.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0530.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0531.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0532.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0533.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0534.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0535.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0536.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0537.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0538.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0539.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-054.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0540.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0541.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0542.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0543.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0544.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0545.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0546.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0547.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0548.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0549.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-055.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0550.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0551.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0552.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0553.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0554.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0555.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0556.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0557.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0558.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0559.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-056.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0560.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0561.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0562.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0563.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0564.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0565.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0566.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0567.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0568.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0569.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-057.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0570.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0571.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0572.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0573.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0574.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0575.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0576.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0577.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0578.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0579.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-058.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0580.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0581.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0582.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0583.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0584.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0585.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0586.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0587.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0588.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0589.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-059.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0590.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0591.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0592.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0593.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0594.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0595.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0596.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0597.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0598.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0599.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-06.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-060.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0600.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0601.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0602.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0603.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0604.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0605.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0606.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0607.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0608.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0609.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-061.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0610.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0611.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0612.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0613.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0614.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0615.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0616.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0617.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0618.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0619.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-062.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0620.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0621.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0622.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0623.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0624.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0625.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0626.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0627.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0628.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0629.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-063.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0630.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0631.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0632.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0633.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0634.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0635.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0636.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0637.cnf,SAT,0.000,0,0
benchmarks/satlib/uf20-91/uf20-0638.cnf,SAT,0.000,0,0
